datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2026-01-13 22:30:00.000000000,1768314600000000000,103750,103860,103420,103470,2677,228906,228635
2026-01-13 22:31:00.000000000,1768314660000000000,103470,103720,103440,103710,1445,228635,228703
2026-01-13 22:32:00.000000000,1768314720000000000,103710,103800,103560,103580,1122,228703,228718
2026-01-13 22:33:00.000000000,1768314780000000000,103580,103630,103520,103580,1089,228718,228652
2026-01-13 22:34:00.000000000,1768314840000000000,103580,103660,103560,103630,514,228652,228602
2026-01-13 22:35:00.000000000,1768314900000000000,103630,103730,103560,103620,512,228602,228579
2026-01-13 22:36:00.000000000,1768314960000000000,103620,103780,103580,103780,641,228579,228541
2026-01-13 22:37:00.000000000,1768315020000000000,103780,103790,103700,103720,305,228541,228625
2026-01-13 22:38:00.000000000,1768315080000000000,103720,103780,103620,103700,447,228625,228680
2026-01-13 22:39:00.000000000,1768315140000000000,103700,103760,103680,103700,213,228680,228683
2026-01-13 22:40:00.000000000,1768315200000000000,103700,103800,103680,103780,326,228683,228758
2026-01-13 22:41:00.000000000,1768315260000000000,103780,103890,103760,103890,604,228758,228819
2026-01-13 22:42:00.000000000,1768315320000000000,103890,103920,103800,103910,640,228819,228799
2026-01-13 22:43:00.000000000,1768315380000000000,103910,104000,103890,103970,1059,228799,228889
2026-01-13 22:44:00.000000000,1768315440000000000,103970,103970,103830,103910,1089,228889,228656
2026-01-13 22:45:00.000000000,1768315500000000000,103910,103940,103840,103930,380,228656,228658
2026-01-13 22:46:00.000000000,1768315560000000000,103930,103950,103890,103910,369,228658,228652
2026-01-13 22:47:00.000000000,1768315620000000000,103910,104120,103910,104110,886,228652,228647
2026-01-13 22:48:00.000000000,1768315680000000000,104110,104140,104060,104060,676,228647,228764
2026-01-13 22:49:00.000000000,1768315740000000000,104060,104120,104040,104100,372,228764,228726
2026-01-13 22:50:00.000000000,1768315800000000000,104100,104140,104000,104010,433,228726,228679
2026-01-13 22:51:00.000000000,1768315860000000000,104010,104030,103930,103970,337,228679,228628
2026-01-13 22:52:00.000000000,1768315920000000000,103970,104000,103890,103900,354,228628,228514
2026-01-13 22:53:00.000000000,1768315980000000000,103900,103960,103890,103940,292,228514,228518
2026-01-13 22:54:00.000000000,1768316040000000000,103940,103950,103860,103880,495,228518,228550
2026-01-13 22:55:00.000000000,1768316100000000000,103880,104000,103820,103850,432,228550,228542
2026-01-13 22:56:00.000000000,1768316160000000000,103850,103870,103720,103750,706,228542,228384
2026-01-13 22:57:00.000000000,1768316220000000000,103750,103840,103730,103820,450,228384,228323
2026-01-13 22:58:00.000000000,1768316280000000000,103820,103950,103820,103950,312,228323,228331
2026-01-13 22:59:00.000000000,1768316340000000000,103950,103970,103820,103860,185,228331,228373
2026-01-13 23:00:00.000000000,1768316400000000000,103860,103860,103770,103790,337,228373,228402
2026-01-13 23:01:00.000000000,1768316460000000000,103790,103840,103740,103750,266,228402,228417
2026-01-13 23:02:00.000000000,1768316520000000000,103750,103750,103610,103690,849,228417,228486
2026-01-13 23:03:00.000000000,1768316580000000000,103690,103690,103610,103610,353,228486,228479
2026-01-13 23:04:00.000000000,1768316640000000000,103610,103660,103580,103640,609,228479,228549
2026-01-13 23:05:00.000000000,1768316700000000000,103640,103750,103630,103750,379,228549,228555
2026-01-13 23:06:00.000000000,1768316760000000000,103750,103750,103680,103700,150,228555,228576
2026-01-13 23:07:00.000000000,1768316820000000000,103700,103730,103670,103700,148,228576,228590
2026-01-13 23:08:00.000000000,1768316880000000000,103700,103700,103660,103680,112,228590,228598
2026-01-13 23:09:00.000000000,1768316940000000000,103680,103750,103680,103750,123,228598,228602
2026-01-13 23:10:00.000000000,1768317000000000000,103750,103750,103690,103750,101,228602,228606
2026-01-13 23:11:00.000000000,1768317060000000000,103750,103840,103740,103830,228,228606,228601
2026-01-13 23:12:00.000000000,1768317120000000000,103830,103850,103790,103850,290,228601,228680
2026-01-13 23:13:00.000000000,1768317180000000000,103850,103860,103800,103840,260,228680,228736
2026-01-13 23:14:00.000000000,1768317240000000000,103840,103850,103790,103830,191,228736,228782
2026-01-13 23:15:00.000000000,1768317300000000000,103830,103830,103690,103700,256,228782,228772
2026-01-13 23:16:00.000000000,1768317360000000000,103700,103720,103680,103700,163,228772,228760
2026-01-13 23:17:00.000000000,1768317420000000000,103700,103750,103580,103580,308,228760,228747
2026-01-13 23:18:00.000000000,1768317480000000000,103580,103580,103220,103390,2471,228747,228609
2026-01-13 23:19:00.000000000,1768317540000000000,103390,103550,103380,103520,538,228609,228575
2026-01-13 23:20:00.000000000,1768317600000000000,103520,103520,103400,103400,464,228575,228528
2026-01-13 23:21:00.000000000,1768317660000000000,103400,103470,103350,103360,710,228528,228544
2026-01-13 23:22:00.000000000,1768317720000000000,103360,103460,103360,103390,785,228544,228419
2026-01-13 23:23:00.000000000,1768317780000000000,103390,103400,103020,103200,1595,228419,228309
2026-01-13 23:24:00.000000000,1768317840000000000,103200,103210,102880,103010,2141,228309,228367
2026-01-13 23:25:00.000000000,1768317900000000000,103010,103210,102990,103170,999,228367,228503
2026-01-13 23:26:00.000000000,1768317960000000000,103170,103280,103170,103230,715,228503,228547
2026-01-13 23:27:00.000000000,1768318020000000000,103230,103230,103070,103110,874,228547,228404
2026-01-13 23:28:00.000000000,1768318080000000000,103110,103300,103110,103290,502,228404,228399
2026-01-13 23:29:00.000000000,1768318140000000000,103290,103290,103210,103210,224,228399,228442
2026-01-13 23:30:00.000000000,1768318200000000000,103210,103310,103190,103310,525,228442,228447
2026-01-13 23:31:00.000000000,1768318260000000000,103310,103360,103270,103360,328,228447,228446
2026-01-13 23:32:00.000000000,1768318320000000000,103360,103430,103340,103400,418,228446,228490
2026-01-13 23:33:00.000000000,1768318380000000000,103400,103470,103390,103440,369,228490,228427
2026-01-13 23:34:00.000000000,1768318440000000000,103440,103470,103400,103430,313,228427,228523
2026-01-13 23:35:00.000000000,1768318500000000000,103430,103480,103390,103480,461,228523,228461
2026-01-13 23:36:00.000000000,1768318560000000000,103480,103550,103400,103540,662,228461,228389
2026-01-13 23:37:00.000000000,1768318620000000000,103540,103580,103460,103500,513,228389,228328
2026-01-13 23:38:00.000000000,1768318680000000000,103500,103540,103450,103540,211,228328,228358
2026-01-13 23:39:00.000000000,1768318740000000000,103540,103550,103460,103500,255,228358,228334
2026-01-13 23:40:00.000000000,1768318800000000000,103500,103510,103430,103460,178,228334,228274
2026-01-13 23:41:00.000000000,1768318860000000000,103460,103500,103410,103490,194,228274,228238
2026-01-13 23:42:00.000000000,1768318920000000000,103490,103530,103490,103530,137,228238,228240
2026-01-13 23:43:00.000000000,1768318980000000000,103530,103650,103530,103610,400,228240,228222
2026-01-13 23:44:00.000000000,1768319040000000000,103610,103610,103550,103550,183,228222,228302
2026-01-13 23:45:00.000000000,1768319100000000000,103550,103560,103530,103540,61,228302,228305
2026-01-13 23:46:00.000000000,1768319160000000000,103540,103560,103540,103540,79,228305,228298
2026-01-13 23:47:00.000000000,1768319220000000000,103540,103600,103540,103560,188,228298,228322
2026-01-13 23:48:00.000000000,1768319280000000000,103560,103610,103540,103610,110,228322,228326
2026-01-13 23:49:00.000000000,1768319340000000000,103610,103620,103560,103580,102,228326,228334
2026-01-13 23:50:00.000000000,1768319400000000000,103580,103630,103560,103600,108,228334,228352
2026-01-13 23:51:00.000000000,1768319460000000000,103600,103610,103490,103510,248,228352,228325
2026-01-13 23:52:00.000000000,1768319520000000000,103510,103590,103510,103590,128,228325,228321
2026-01-13 23:53:00.000000000,1768319580000000000,103590,103610,103570,103590,76,228321,228318
2026-01-13 23:54:00.000000000,1768319640000000000,103590,103590,103540,103540,62,228318,228320
2026-01-13 23:55:00.000000000,1768319700000000000,103540,103560,103530,103530,76,228320,228343
2026-01-13 23:56:00.000000000,1768319760000000000,103530,103620,103530,103600,172,228343,228314
2026-01-13 23:57:00.000000000,1768319820000000000,103600,103650,103600,103640,137,228314,228297
2026-01-13 23:58:00.000000000,1768319880000000000,103640,103690,103620,103630,227,228297,228316
2026-01-13 23:59:00.000000000,1768319940000000000,103630,103710,103630,103680,208,228316,228296
2026-01-14 00:00:00.000000000,1768320000000000000,103680,103690,103640,103660,107,228296,228282
2026-01-14 00:01:00.000000000,1768320060000000000,103660,103660,103550,103560,166,228282,228272
2026-01-14 00:02:00.000000000,1768320120000000000,103560,103560,103430,103460,291,228272,228214
2026-01-14 00:03:00.000000000,1768320180000000000,103460,103530,103460,103530,280,228214,228142
2026-01-14 00:04:00.000000000,1768320240000000000,103530,103530,103460,103460,95,228142,228135
2026-01-14 00:05:00.000000000,1768320300000000000,103460,103460,103400,103400,351,228135,228080
2026-01-14 00:06:00.000000000,1768320360000000000,103400,103440,103340,103420,277,228080,228036
2026-01-14 00:07:00.000000000,1768320420000000000,103420,103420,103340,103390,442,228036,227947
2026-01-14 00:08:00.000000000,1768320480000000000,103390,103440,103390,103420,161,227947,227911
2026-01-14 00:09:00.000000000,1768320540000000000,103420,103420,103310,103340,276,227911,227861
2026-01-14 00:10:00.000000000,1768320600000000000,103340,103400,103330,103370,191,227861,227808
2026-01-14 00:11:00.000000000,1768320660000000000,103370,103430,103370,103410,100,227808,227776
2026-01-14 00:12:00.000000000,1768320720000000000,103410,103520,103400,103480,241,227776,227724
2026-01-14 00:13:00.000000000,1768320780000000000,103480,103490,103430,103450,135,227724,227687
2026-01-14 00:14:00.000000000,1768320840000000000,103450,103450,103380,103400,109,227687,227688
2026-01-14 00:15:00.000000000,1768320900000000000,103400,103420,103370,103420,73,227688,227683
2026-01-14 00:16:00.000000000,1768320960000000000,103420,103480,103420,103460,94,227683,227691
2026-01-14 00:17:00.000000000,1768321020000000000,103460,103470,103410,103420,97,227691,227708
2026-01-14 00:18:00.000000000,1768321080000000000,103420,103420,103390,103420,60,227708,227729
2026-01-14 00:19:00.000000000,1768321140000000000,103420,103440,103400,103440,56,227729,227744
2026-01-14 00:20:00.000000000,1768321200000000000,103440,103490,103440,103470,86,227744,227739
2026-01-14 00:21:00.000000000,1768321260000000000,103470,103480,103450,103470,116,227739,227771
2026-01-14 00:22:00.000000000,1768321320000000000,103470,103510,103430,103510,111,227771,227785
2026-01-14 00:23:00.000000000,1768321380000000000,103510,103510,103450,103470,94,227785,227824
2026-01-14 00:24:00.000000000,1768321440000000000,103470,103470,103410,103450,68,227824,227813
2026-01-14 00:25:00.000000000,1768321500000000000,103450,103500,103450,103480,70,227813,227821
2026-01-14 00:26:00.000000000,1768321560000000000,103480,103500,103470,103470,43,227821,227813
2026-01-14 00:27:00.000000000,1768321620000000000,103470,103470,103330,103350,206,227813,227845
2026-01-14 00:28:00.000000000,1768321680000000000,103350,103430,103320,103410,148,227845,227825
2026-01-14 00:29:00.000000000,1768321740000000000,103410,103450,103410,103410,68,227825,227826
2026-01-14 00:30:00.000000000,1768321800000000000,103410,103460,103400,103460,158,227826,227824
2026-01-14 00:31:00.000000000,1768321860000000000,103460,103490,103460,103460,158,227824,227853
2026-01-14 00:32:00.000000000,1768321920000000000,103460,103490,103450,103470,63,227853,227880
2026-01-14 00:33:00.000000000,1768321980000000000,103470,103480,103470,103480,32,227880,227878
2026-01-14 00:34:00.000000000,1768322040000000000,103480,103510,103480,103490,74,227878,227879
2026-01-14 00:35:00.000000000,1768322100000000000,103490,103500,103450,103480,58,227879,227861
2026-01-14 00:36:00.000000000,1768322160000000000,103480,103480,103410,103410,82,227861,227840
2026-01-14 00:37:00.000000000,1768322220000000000,103410,103440,103410,103420,36,227840,227844
2026-01-14 00:38:00.000000000,1768322280000000000,103420,103440,103410,103420,96,227844,227856
2026-01-14 00:39:00.000000000,1768322340000000000,103420,103440,103420,103430,62,227856,227845
2026-01-14 00:40:00.000000000,1768322400000000000,103430,103480,103410,103470,150,227845,227817
2026-01-14 00:41:00.000000000,1768322460000000000,103470,103480,103450,103470,54,227817,227819
2026-01-14 00:42:00.000000000,1768322520000000000,103470,103470,103440,103460,72,227819,227844
2026-01-14 00:43:00.000000000,1768322580000000000,103460,103470,103420,103420,79,227844,227826
2026-01-14 00:44:00.000000000,1768322640000000000,103420,103460,103410,103450,86,227826,227801
2026-01-14 00:45:00.000000000,1768322700000000000,103450,103480,103420,103470,105,227801,227784
2026-01-14 00:46:00.000000000,1768322760000000000,103470,103520,103460,103520,147,227784,227744
2026-01-14 00:47:00.000000000,1768322820000000000,103520,103530,103500,103510,76,227744,227736
2026-01-14 00:48:00.000000000,1768322880000000000,103510,103520,103490,103490,39,227736,227721
2026-01-14 00:49:00.000000000,1768322940000000000,103490,103500,103480,103490,24,227721,227728
2026-01-14 00:50:00.000000000,1768323000000000000,103490,103490,103470,103470,20,227728,227719
2026-01-14 00:51:00.000000000,1768323060000000000,103470,103500,103460,103490,71,227719,227704
2026-01-14 00:52:00.000000000,1768323120000000000,103490,103510,103460,103460,226,227704,227631
2026-01-14 00:53:00.000000000,1768323180000000000,103460,103510,103430,103490,141,227631,227656
2026-01-14 00:54:00.000000000,1768323240000000000,103490,103570,103490,103550,303,227656,227448
2026-01-14 00:55:00.000000000,1768323300000000000,103550,103550,103470,103480,111,227448,227429
2026-01-14 00:56:00.000000000,1768323360000000000,103480,103530,103480,103520,65,227429,227412
2026-01-14 00:57:00.000000000,1768323420000000000,103520,103530,103510,103520,117,227412,227333
2026-01-14 00:58:00.000000000,1768323480000000000,103520,103580,103520,103570,72,227333,227316
2026-01-14 00:59:00.000000000,1768323540000000000,103570,103590,103520,103540,193,227316,227211
2026-01-14 09:00:00.000000000,1768352400000000000,103540,103880,103540,103820,3077,227211,227349
2026-01-14 09:01:00.000000000,1768352460000000000,103820,103820,103610,103770,1272,227349,227505
2026-01-14 09:02:00.000000000,1768352520000000000,103770,103980,103750,103960,1383,227505,227718
2026-01-14 09:03:00.000000000,1768352580000000000,103960,103960,103830,103840,1121,227718,227754
2026-01-14 09:04:00.000000000,1768352640000000000,103840,103940,103840,103930,847,227754,228004
2026-01-14 09:05:00.000000000,1768352700000000000,103930,103960,103730,103810,787,228004,228101
2026-01-14 09:06:00.000000000,1768352760000000000,103810,103860,103740,103780,838,228101,228257
2026-01-14 09:07:00.000000000,1768352820000000000,103780,103810,103730,103730,410,228257,228256
2026-01-14 09:08:00.000000000,1768352880000000000,103730,103840,103670,103830,764,228256,228353
2026-01-14 09:09:00.000000000,1768352940000000000,103830,103870,103690,103700,570,228353,228514
2026-01-14 09:10:00.000000000,1768353000000000000,103700,103740,103680,103740,501,228514,228678
2026-01-14 09:11:00.000000000,1768353060000000000,103740,103780,103670,103720,372,228678,228664
2026-01-14 09:12:00.000000000,1768353120000000000,103720,103740,103630,103700,483,228664,228681
2026-01-14 09:13:00.000000000,1768353180000000000,103700,103710,103650,103690,312,228681,228706
2026-01-14 09:14:00.000000000,1768353240000000000,103690,103700,103640,103680,297,228706,228752
2026-01-14 09:15:00.000000000,1768353300000000000,103680,103760,103650,103750,744,228752,228942
2026-01-14 09:16:00.000000000,1768353360000000000,103750,103770,103680,103740,248,228942,228955
2026-01-14 09:17:00.000000000,1768353420000000000,103740,103830,103700,103820,331,228955,229006
2026-01-14 09:18:00.000000000,1768353480000000000,103820,103840,103680,103720,543,229006,229098
2026-01-14 09:19:00.000000000,1768353540000000000,103720,103770,103700,103750,219,229098,229098
2026-01-14 09:20:00.000000000,1768353600000000000,103750,103780,103700,103710,256,229098,229196
2026-01-14 09:21:00.000000000,1768353660000000000,103710,103720,103560,103590,874,229196,229065
2026-01-14 09:22:00.000000000,1768353720000000000,103590,103620,103560,103620,333,229065,229020
2026-01-14 09:23:00.000000000,1768353780000000000,103620,103620,103540,103540,379,229020,228981
2026-01-14 09:24:00.000000000,1768353840000000000,103540,103580,103500,103560,633,228981,228966
2026-01-14 09:25:00.000000000,1768353900000000000,103560,103560,103490,103520,588,228966,228886
2026-01-14 09:26:00.000000000,1768353960000000000,103520,103640,103520,103590,211,228886,228950
2026-01-14 09:27:00.000000000,1768354020000000000,103590,103620,103520,103560,235,228950,228977
2026-01-14 09:28:00.000000000,1768354080000000000,103560,103610,103560,103590,199,228977,228978
2026-01-14 09:29:00.000000000,1768354140000000000,103590,103610,103560,103610,308,228978,228991
2026-01-14 09:30:00.000000000,1768354200000000000,103610,103650,103550,103600,347,228991,229018
2026-01-14 09:31:00.000000000,1768354260000000000,103600,103660,103560,103630,498,229018,229121
2026-01-14 09:32:00.000000000,1768354320000000000,103630,103720,103630,103720,331,229121,229158
2026-01-14 09:33:00.000000000,1768354380000000000,103720,103760,103630,103660,300,229158,229186
2026-01-14 09:34:00.000000000,1768354440000000000,103660,103720,103640,103680,142,229186,229212
2026-01-14 09:35:00.000000000,1768354500000000000,103680,103720,103610,103720,229,229212,229276
2026-01-14 09:36:00.000000000,1768354560000000000,103720,103740,103700,103710,214,229276,229346
2026-01-14 09:37:00.000000000,1768354620000000000,103710,103800,103710,103780,339,229346,229389
2026-01-14 09:38:00.000000000,1768354680000000000,103780,103850,103780,103830,605,229389,229497
2026-01-14 09:39:00.000000000,1768354740000000000,103830,103850,103810,103820,349,229497,229563
2026-01-14 09:40:00.000000000,1768354800000000000,103820,103820,103730,103730,291,229563,229604
2026-01-14 09:41:00.000000000,1768354860000000000,103730,103830,103730,103830,226,229604,229623
2026-01-14 09:42:00.000000000,1768354920000000000,103830,103830,103730,103730,257,229623,229577
2026-01-14 09:43:00.000000000,1768354980000000000,103730,103860,103730,103830,573,229577,229719
2026-01-14 09:44:00.000000000,1768355040000000000,103830,103980,103830,103950,1148,229719,229971
2026-01-14 09:45:00.000000000,1768355100000000000,103950,104000,103950,103980,896,229971,230232
2026-01-14 09:46:00.000000000,1768355160000000000,103980,103990,103930,103950,473,230232,230297
2026-01-14 09:47:00.000000000,1768355220000000000,103950,103950,103810,103930,607,230297,230359
2026-01-14 09:48:00.000000000,1768355280000000000,103930,104200,103930,104120,1973,230359,230776
2026-01-14 09:49:00.000000000,1768355340000000000,104120,104180,104060,104180,984,230776,231044
2026-01-14 09:50:00.000000000,1768355400000000000,104180,104340,104130,104330,1507,231044,231502
2026-01-14 09:51:00.000000000,1768355460000000000,104330,104380,104180,104190,1527,231502,231558
2026-01-14 09:52:00.000000000,1768355520000000000,104190,104310,104190,104310,696,231558,231665
2026-01-14 09:53:00.000000000,1768355580000000000,104310,104470,104300,104470,1342,231665,232124
2026-01-14 09:54:00.000000000,1768355640000000000,104470,104470,104270,104320,911,232124,232189
2026-01-14 09:55:00.000000000,1768355700000000000,104320,104340,104250,104310,761,232189,232387
2026-01-14 09:56:00.000000000,1768355760000000000,104310,104370,104290,104330,524,232387,232483
2026-01-14 09:57:00.000000000,1768355820000000000,104330,104370,104290,104350,334,232483,232517
2026-01-14 09:58:00.000000000,1768355880000000000,104350,104500,104340,104480,1161,232517,232829
2026-01-14 09:59:00.000000000,1768355940000000000,104480,104520,104410,104450,1326,232829,233158
2026-01-14 10:00:00.000000000,1768356000000000000,104450,104500,104330,104500,1237,233158,233287
2026-01-14 10:01:00.000000000,1768356060000000000,104500,104570,104340,104370,958,233287,233450
2026-01-14 10:02:00.000000000,1768356120000000000,104370,104510,104330,104490,694,233450,233329
2026-01-14 10:03:00.000000000,1768356180000000000,104490,104510,104370,104420,654,233329,233252
2026-01-14 10:04:00.000000000,1768356240000000000,104420,104470,104380,104470,773,233252,233139
2026-01-14 10:05:00.000000000,1768356300000000000,104470,104630,104450,104620,1191,233139,233467
2026-01-14 10:06:00.000000000,1768356360000000000,104620,104840,104600,104770,2529,233467,233969
2026-01-14 10:07:00.000000000,1768356420000000000,104770,104790,104690,104750,1100,233969,234369
2026-01-14 10:08:00.000000000,1768356480000000000,104750,104760,104520,104550,1325,234369,234559
2026-01-14 10:09:00.000000000,1768356540000000000,104550,104690,104500,104500,932,234559,234669
2026-01-14 10:10:00.000000000,1768356600000000000,104500,104640,104470,104600,605,234669,234724
2026-01-14 10:11:00.000000000,1768356660000000000,104600,104680,104530,104680,468,234724,234860
2026-01-14 10:12:00.000000000,1768356720000000000,104680,104740,104600,104610,585,234860,235019
2026-01-14 10:13:00.000000000,1768356780000000000,104610,104640,104500,104590,484,235019,235021
2026-01-14 10:14:00.000000000,1768356840000000000,104590,104680,104590,104650,627,235021,235075
2026-01-14 10:30:00.000000000,1768357800000000000,104720,104850,104720,104740,1445,235075,235388
2026-01-14 10:31:00.000000000,1768357860000000000,104740,104780,104660,104760,743,235388,235532
2026-01-14 10:32:00.000000000,1768357920000000000,104760,104780,104640,104760,632,235532,235683
2026-01-14 10:33:00.000000000,1768357980000000000,104760,104880,104680,104720,1136,235683,235996
2026-01-14 10:34:00.000000000,1768358040000000000,104720,104740,104520,104540,661,235996,236046
2026-01-14 10:35:00.000000000,1768358100000000000,104540,104580,104490,104550,896,236046,236131
2026-01-14 10:36:00.000000000,1768358160000000000,104550,104560,104470,104510,649,236131,236204
2026-01-14 10:37:00.000000000,1768358220000000000,104510,104750,104500,104670,728,236204,236414
2026-01-14 10:38:00.000000000,1768358280000000000,104670,104740,104670,104690,443,236414,236589
2026-01-14 10:39:00.000000000,1768358340000000000,104690,104730,104670,104690,355,236589,236661
2026-01-14 10:40:00.000000000,1768358400000000000,104690,104720,104670,104680,367,236661,236791
2026-01-14 10:41:00.000000000,1768358460000000000,104680,104750,104640,104720,400,236791,236912
2026-01-14 10:42:00.000000000,1768358520000000000,104720,104860,104710,104740,931,236912,237118
2026-01-14 10:43:00.000000000,1768358580000000000,104740,104760,104700,104720,375,237118,237269
2026-01-14 10:44:00.000000000,1768358640000000000,104720,104750,104670,104680,379,237269,237403
2026-01-14 10:45:00.000000000,1768358700000000000,104680,104740,104440,104520,1117,237403,237335
2026-01-14 10:46:00.000000000,1768358760000000000,104520,104630,104520,104570,562,237335,237236
2026-01-14 10:47:00.000000000,1768358820000000000,104570,104670,104570,104670,337,237236,237236
2026-01-14 10:48:00.000000000,1768358880000000000,104670,104690,104570,104590,251,237236,237275
2026-01-14 10:49:00.000000000,1768358940000000000,104590,104600,104560,104600,217,237275,237287
2026-01-14 10:50:00.000000000,1768359000000000000,104600,104670,104570,104610,306,237287,237336
2026-01-14 10:51:00.000000000,1768359060000000000,104610,104660,104590,104590,223,237336,237385
2026-01-14 10:52:00.000000000,1768359120000000000,104590,104640,104540,104560,207,237385,237406
2026-01-14 10:53:00.000000000,1768359180000000000,104560,104560,104470,104530,489,237406,237395
2026-01-14 10:54:00.000000000,1768359240000000000,104530,104630,104530,104600,263,237395,237427
2026-01-14 10:55:00.000000000,1768359300000000000,104600,104680,104600,104670,313,237427,237356
2026-01-14 10:56:00.000000000,1768359360000000000,104670,104730,104660,104680,416,237356,237479
2026-01-14 10:57:00.000000000,1768359420000000000,104680,104720,104640,104690,214,237479,237505
2026-01-14 10:58:00.000000000,1768359480000000000,104690,104700,104620,104630,160,237505,237530
2026-01-14 10:59:00.000000000,1768359540000000000,104630,104630,104560,104570,254,237530,237512
2026-01-14 11:00:00.000000000,1768359600000000000,104570,104620,104480,104590,559,237512,237461
2026-01-14 11:01:00.000000000,1768359660000000000,104590,104640,104540,104640,281,237461,237534
2026-01-14 11:02:00.000000000,1768359720000000000,104640,104800,104620,104800,753,237534,237857
2026-01-14 11:03:00.000000000,1768359780000000000,104800,104900,104750,104760,1142,237857,238191
2026-01-14 11:04:00.000000000,1768359840000000000,104760,104850,104750,104810,437,238191,238318
2026-01-14 11:05:00.000000000,1768359900000000000,104810,104960,104810,104920,1048,238318,238749
2026-01-14 11:06:00.000000000,1768359960000000000,104920,105110,104910,105100,2737,238749,239227
2026-01-14 11:07:00.000000000,1768360020000000000,105100,105160,105040,105160,1680,239227,239842
2026-01-14 11:08:00.000000000,1768360080000000000,105160,105350,105130,105300,2428,239842,240548
2026-01-14 11:09:00.000000000,1768360140000000000,105300,105650,105290,105440,3493,240548,241678
2026-01-14 11:10:00.000000000,1768360200000000000,105440,105630,105390,105460,1875,241678,242284
2026-01-14 11:11:00.000000000,1768360260000000000,105460,105620,105400,105580,1751,242284,242829
2026-01-14 11:12:00.000000000,1768360320000000000,105580,105590,105410,105420,1294,242829,243144
2026-01-14 11:13:00.000000000,1768360380000000000,105420,105530,105400,105410,1379,243144,243246
2026-01-14 11:14:00.000000000,1768360440000000000,105410,105500,105230,105230,1278,243246,243339
2026-01-14 11:15:00.000000000,1768360500000000000,105230,105270,105150,105200,1381,243339,243383
2026-01-14 11:16:00.000000000,1768360560000000000,105200,105350,105200,105300,970,243383,243299
2026-01-14 11:17:00.000000000,1768360620000000000,105300,105440,105250,105420,1006,243299,243367
2026-01-14 11:18:00.000000000,1768360680000000000,105420,105470,105390,105440,1119,243367,243375
2026-01-14 11:19:00.000000000,1768360740000000000,105440,105490,105390,105400,674,243375,243492
2026-01-14 11:20:00.000000000,1768360800000000000,105400,105430,105320,105390,467,243492,243519
2026-01-14 11:21:00.000000000,1768360860000000000,105390,105420,105250,105310,664,243519,243529
2026-01-14 11:22:00.000000000,1768360920000000000,105310,105420,105260,105350,655,243529,243529
2026-01-14 11:23:00.000000000,1768360980000000000,105350,105380,105340,105380,310,243529,243525
2026-01-14 11:24:00.000000000,1768361040000000000,105380,105380,105270,105320,465,243525,243610
2026-01-14 11:25:00.000000000,1768361100000000000,105320,105410,105290,105330,459,243610,243667
2026-01-14 11:26:00.000000000,1768361160000000000,105330,105350,105260,105280,609,243667,243777
2026-01-14 11:27:00.000000000,1768361220000000000,105280,105450,105280,105390,577,243777,243936
2026-01-14 11:28:00.000000000,1768361280000000000,105390,105390,105050,105060,1493,243936,243669
2026-01-14 11:29:00.000000000,1768361340000000000,105060,105090,104830,104970,2986,243669,242716
2026-01-14 13:30:00.000000000,1768368600000000000,104600,104600,103860,104180,11403,242716,240855
2026-01-14 13:31:00.000000000,1768368660000000000,104180,104860,104170,104810,4019,240855,240964
2026-01-14 13:32:00.000000000,1768368720000000000,104810,105040,104740,105020,3922,240964,240999
2026-01-14 13:33:00.000000000,1768368780000000000,105020,105020,104880,104980,1810,240999,241116
2026-01-14 13:34:00.000000000,1768368840000000000,104980,105130,104930,105040,1874,241116,241484
2026-01-14 13:35:00.000000000,1768368900000000000,105040,105050,104730,104860,1527,241484,241583
2026-01-14 13:36:00.000000000,1768368960000000000,104860,105030,104840,104910,1369,241583,241973
2026-01-14 13:37:00.000000000,1768369020000000000,104910,104950,104770,104800,1024,241973,242003
2026-01-14 13:38:00.000000000,1768369080000000000,104800,104860,104710,104730,836,242003,242052
2026-01-14 13:39:00.000000000,1768369140000000000,104730,104850,104700,104750,1064,242052,242163
2026-01-14 13:40:00.000000000,1768369200000000000,104750,104790,104540,104580,1151,242163,242274
2026-01-14 13:41:00.000000000,1768369260000000000,104580,104790,104580,104790,874,242274,242155
2026-01-14 13:42:00.000000000,1768369320000000000,104790,104930,104780,104910,866,242155,242267
2026-01-14 13:43:00.000000000,1768369380000000000,104910,104920,104830,104840,580,242267,242384
2026-01-14 13:44:00.000000000,1768369440000000000,104840,104940,104760,104870,561,242384,242436
2026-01-14 13:45:00.000000000,1768369500000000000,104870,104930,104760,104920,681,242436,242672
2026-01-14 13:46:00.000000000,1768369560000000000,104920,104920,104810,104850,488,242672,242723
2026-01-14 13:47:00.000000000,1768369620000000000,104850,104850,104760,104770,551,242723,242752
2026-01-14 13:48:00.000000000,1768369680000000000,104770,105000,104770,104990,1019,242752,243090
2026-01-14 13:49:00.000000000,1768369740000000000,104990,104990,104860,104890,503,243090,243308
2026-01-14 13:50:00.000000000,1768369800000000000,104890,104900,104690,104720,925,243308,243280
